fips,state,state_abbr,region,year,disease,age_group,cases,rate,population
44,Rhode Island,RI,Northeast,2023,Chlamydia,25-29,918,1288.4,71251
44,Rhode Island,RI,Northeast,2023,Gonorrhea,15-19,245,338.5,72387
44,Rhode Island,RI,Northeast,2023,Gonorrhea,20-24,392,527.5,74309
44,Rhode Island,RI,Northeast,2023,Gonorrhea,25-29,287,402.8,71251
44,Rhode Island,RI,Northeast,2023,P&S Syphilis,15-19,2,2.8,72387
44,Rhode Island,RI,Northeast,2023,P&S Syphilis,20-24,14,18.8,74309
44,Rhode Island,RI,Northeast,2023,P&S Syphilis,25-29,17,23.9,71251
45,South Carolina,SC,South,2023,Chlamydia,15-19,9551,2690.4,355003
45,South Carolina,SC,South,2023,Chlamydia,20-24,11521,3355.4,343357
45,South Carolina,SC,South,2023,Chlamydia,25-29,5399,1634.8,330254
45,South Carolina,SC,South,2023,Gonorrhea,15-19,2480,698.6,355003
45,South Carolina,SC,South,2023,Gonorrhea,20-24,3523,1026.0,343357
45,South Carolina,SC,South,2023,Gonorrhea,25-29,2174,658.3,330254
45,South Carolina,SC,South,2023,P&S Syphilis,15-19,33,9.3,355003
45,South Carolina,SC,South,2023,P&S Syphilis,20-24,143,41.6,343357
45,South Carolina,SC,South,2023,P&S Syphilis,25-29,180,54.5,330254
46,South Dakota,SD,Midwest,2023,Chlamydia,15-19,1204,1902.3,63292
46,South Dakota,SD,Midwest,2023,Chlamydia,20-24,1501,2458.5,61053
46,South Dakota,SD,Midwest,2023,Chlamydia,25-29,881,1544.6,57037
46,South Dakota,SD,Midwest,2023,Gonorrhea,15-19,324,511.9,63292
46,South Dakota,SD,Midwest,2023,Gonorrhea,20-24,446,730.5,61053
46,South Dakota,SD,Midwest,2023,Gonorrhea,25-29,458,803.0,57037
46,South Dakota,SD,Midwest,2023,P&S Syphilis,15-19,51,80.6,63292
46,South Dakota,SD,Midwest,2023,P&S Syphilis,20-24,102,167.1,61053
46,South Dakota,SD,Midwest,2023,P&S Syphilis,25-29,111,194.6,57037
47,Tennessee,TN,South,2023,Chlamydia,15-19,7663,1677.2,456892
47,Tennessee,TN,South,2023,Chlamydia,20-24,10865,2349.9,462360
47,Tennessee,TN,South,2023,Chlamydia,25-29,5656,1171.3,482882
47,Tennessee,TN,South,2023,Gonorrhea,15-19,2353,515.0,456892
47,Tennessee,TN,South,2023,Gonorrhea,20-24,3759,813.0,462360
47,Tennessee,TN,South,2023,Gonorrhea,25-29,2680,555.0,482882
47,Tennessee,TN,South,2023,P&S Syphilis,15-19,54,11.8,456892
47,Tennessee,TN,South,2023,P&S Syphilis,20-24,164,35.5,462360
47,Tennessee,TN,South,2023,P&S Syphilis,25-29,191,39.6,482882
48,Texas,TX,South,2023,Chlamydia,15-19,35205,1596.5,2205136
48,Texas,TX,South,2023,Chlamydia,20-24,50769,2396.3,2118641
48,Texas,TX,South,2023,Chlamydia,25-29,28296,1316.9,2148683
48,Texas,TX,South,2023,Gonorrhea,15-19,8705,394.8,2205136
48,Texas,TX,South,2023,Gonorrhea,20-24,14365,678.0,2118641
48,Texas,TX,South,2023,Gonorrhea,25-29,10655,495.9,2148683
48,Texas,TX,South,2023,P&S Syphilis,15-19,258,11.7,2205136
48,Texas,TX,South,2023,P&S Syphilis,20-24,797,37.6,2118641
48,Texas,TX,South,2023,P&S Syphilis,25-29,827,38.5,2148683
49,Utah,UT,West,2023,Chlamydia,15-19,2135,755.2,282707
49,Utah,UT,West,2023,Chlamydia,20-24,3953,1353.0,292166
49,Utah,UT,West,2023,Chlamydia,25-29,2095,796.1,263158
49,Utah,UT,West,2023,Gonorrhea,15-19,234,82.8,282707
49,Utah,UT,West,2023,Gonorrhea,20-24,588,201.3,292166
49,Utah,UT,West,2023,Gonorrhea,25-29,519,197.2,263158
49,Utah,UT,West,2023,P&S Syphilis,15-19,8,2.8,282707
49,Utah,UT,West,2023,P&S Syphilis,20-24,55,18.8,292166
49,Utah,UT,West,2023,P&S Syphilis,25-29,63,23.9,263158
50,Vermont,VT,Northeast,2023,Chlamydia,15-19,294,702.9,41827
50,Vermont,VT,Northeast,2023,Chlamydia,20-24,439,1002.9,43773
50,Vermont,VT,Northeast,2023,Chlamydia,25-29,209,569.0,36731
50,Vermont,VT,Northeast,2023,Gonorrhea,15-19,23,55.0,41827
50,Vermont,VT,Northeast,2023,Gonorrhea,20-24,40,91.4,43773
50,Vermont,VT,Northeast,2023,Gonorrhea,25-29,30,81.7,36731
50,Vermont,VT,Northeast,2023,P&S Syphilis,15-19,1,2.4,41827
50,Vermont,VT,Northeast,2023,P&S Syphilis,20-24,1,2.3,43773
50,Vermont,VT,Northeast,2023,P&S Syphilis,25-29,1,2.7,36731
51,Virginia,VA,South,2023,Chlamydia,15-19,9870,1735.6,568679
51,Virginia,VA,South,2023,Chlamydia,20-24,15280,2670.7,572135
51,Virginia,VA,South,2023,Chlamydia,25-29,7284,1280.5,568840
51,Virginia,VA,South,2023,Gonorrhea,15-19,1995,350.8,568679
51,Virginia,VA,South,2023,Gonorrhea,20-24,3720,650.2,572135
51,Virginia,VA,South,2023,Gonorrhea,25-29,2744,482.4,568840
51,Virginia,VA,South,2023,P&S Syphilis,15-19,41,7.2,568679
51,Virginia,VA,South,2023,P&S Syphilis,20-24,108,18.9,572135
51,Virginia,VA,South,2023,P&S Syphilis,25-29,180,31.6,568840
53,Washington,WA,West,2023,Chlamydia,15-19,5063,1078.7,469361
53,Washington,WA,West,2023,Chlamydia,20-24,9137,1905.0,479633
53,Washington,WA,West,2023,Chlamydia,25-29,5278,947.7,556927
53,Washington,WA,West,2023,Gonorrhea,15-19,587,125.1,469361
53,Washington,WA,West,2023,Gonorrhea,20-24,1686,351.5,479633
53,Washington,WA,West,2023,Gonorrhea,25-29,1944,349.1,556927
53,Washington,WA,West,2023,P&S Syphilis,15-19,58,12.4,469361
53,Washington,WA,West,2023,P&S Syphilis,20-24,163,34.0,479633
53,Washington,WA,West,2023,P&S Syphilis,25-29,237,42.6,556927
54,West Virginia,WV,South,2023,Chlamydia,15-19,1076,980.0,109796
54,West Virginia,WV,South,2023,Chlamydia,20-24,1726,1546.3,111621
54,West Virginia,WV,South,2023,Chlamydia,25-29,775,743.3,104265
54,West Virginia,WV,South,2023,Gonorrhea,15-19,133,121.1,109796
54,West Virginia,WV,South,2023,Gonorrhea,20-24,286,256.2,111621
54,West Virginia,WV,South,2023,Gonorrhea,25-29,170,163.1,104265
54,West Virginia,WV,South,2023,P&S Syphilis,15-19,1,0.9,109796
54,West Virginia,WV,South,2023,P&S Syphilis,20-24,25,22.4,111621
54,West Virginia,WV,South,2023,P&S Syphilis,25-29,29,27.8,104265
55,Wisconsin,WI,Midwest,2023,Chlamydia,15-19,6656,1704.8,390427
55,Wisconsin,WI,Midwest,2023,Chlamydia,20-24,8778,2210.6,397087
55,Wisconsin,WI,Midwest,2023,Chlamydia,25-29,4251,1159.5,366624
55,Wisconsin,WI,Midwest,2023,Gonorrhea,15-19,1712,438.5,390427
55,Wisconsin,WI,Midwest,2023,Gonorrhea,20-24,1770,445.7,397087
55,Wisconsin,WI,Midwest,2023,Gonorrhea,25-29,1195,326.0,366624
55,Wisconsin,WI,Midwest,2023,P&S Syphilis,15-19,31,7.9,390427
55,Wisconsin,WI,Midwest,2023,P&S Syphilis,20-24,88,22.2,397087
55,Wisconsin,WI,Midwest,2023,P&S Syphilis,25-29,84,22.9,366624
56,Wyoming,WY,West,2023,Chlamydia,15-19,492,1219.4,40348
56,Wyoming,WY,West,2023,Chlamydia,20-24,662,1741.9,38004
56,Wyoming,WY,West,2023,Chlamydia,25-29,309,883.9,34959
56,Wyoming,WY,West,2023,Gonorrhea,15-19,34,84.3,40348
56,Wyoming,WY,West,2023,Gonorrhea,20-24,55,144.7,38004
56,Wyoming,WY,West,2023,Gonorrhea,25-29,46,131.6,34959
56,Wyoming,WY,West,2023,P&S Syphilis,15-19,0,0.0,40348
56,Wyoming,WY,West,2023,P&S Syphilis,20-24,2,5.3,38004
56,Wyoming,WY,West,2023,P&S Syphilis,25-29,3,8.6,34959
01,Alabama,AL,South,2022,Chlamydia,15-19,8822,2640.4,334116
01,Alabama,AL,South,2022,Chlamydia,20-24,11460,3224.1,355448
01,Alabama,AL,South,2022,Chlamydia,25-29,5191,1616.6,321106
01,Alabama,AL,South,2022,Gonorrhea,15-19,2746,821.9,334116
01,Alabama,AL,South,2022,Gonorrhea,20-24,4049,1139.1,355448
01,Alabama,AL,South,2022,Gonorrhea,25-29,2510,781.7,321106
01,Alabama,AL,South,2022,P&S Syphilis,15-19,52,15.6,334116
01,Alabama,AL,South,2022,P&S Syphilis,20-24,221,62.2,355448
01,Alabama,AL,South,2022,P&S Syphilis,25-29,220,68.5,321106
02,Alaska,AK,West,2022,Chlamydia,15-19,1025,2267.7,45200
02,Alaska,AK,West,2022,Chlamydia,20-24,1773,3400.2,52144
02,Alaska,AK,West,2022,Chlamydia,25-29,994,1827.0,54406
02,Alaska,AK,West,2022,Gonorrhea,15-19,186,411.5,45200
02,Alaska,AK,West,2022,Gonorrhea,20-24,448,859.2,52144
02,Alaska,AK,West,2022,Gonorrhea,25-29,436,801.4,54406
02,Alaska,AK,West,2022,P&S Syphilis,15-19,3,6.6,45200
02,Alaska,AK,West,2022,P&S Syphilis,20-24,17,32.6,52144
02,Alaska,AK,West,2022,P&S Syphilis,25-29,20,36.8,54406
04,Arizona,AZ,West,2022,Chlamydia,15-19,7873,1618.9,486318
04,Arizona,AZ,West,2022,Chlamydia,20-24,14144,2690.3,525741
04,Arizona,AZ,West,2022,Chlamydia,25-29,8133,1601.3,507900
04,Arizona,AZ,West,2022,Gonorrhea,15-19,1973,405.7,486318
04,Arizona,AZ,West,2022,Gonorrhea,20-24,3953,751.9,525741
04,Arizona,AZ,West,2022,Gonorrhea,25-29,3202,630.4,507900
04,Arizona,AZ,West,2022,P&S Syphilis,15-19,77,15.8,486318
04,Arizona,AZ,West,2022,P&S Syphilis,20-24,254,48.3,525741
04,Arizona,AZ,West,2022,P&S Syphilis,25-29,370,72.8,507900
05,Arkansas,AR,South,2022,Chlamydia,15-19,5128,2524.6,203121
05,Arkansas,AR,South,2022,Chlamydia,20-24,6651,3139.2,211869
05,Arkansas,AR,South,2022,Chlamydia,25-29,2903,1490.1,194819
05,Arkansas,AR,South,2022,Gonorrhea,15-19,1342,660.7,203121
05,Arkansas,AR,South,2022,Gonorrhea,20-24,2019,952.9,211869
05,Arkansas,AR,South,2022,Gonorrhea,25-29,1231,631.9,194819
05,Arkansas,AR,South,2022,P&S Syphilis,15-19,34,16.7,203121
05,Arkansas,AR,South,2022,P&S Syphilis,20-24,159,75.0,211869
05,Arkansas,AR,South,2022,P&S Syphilis,25-29,178,91.4,194819
06,California,CA,West,2022,Chlamydia,15-19,28038,1093.3,2564529
06,California,CA,West,2022,Chlamydia,20-24,61885,2334.1,2651343
06,California,CA,West,2022,Chlamydia,25-29,40802,1479.5,2757824
06,California,CA,West,2022,Gonorrhea,15-19,6101,237.9,2564529
06,California,CA,West,2022,Gonorrhea,20-24,15838,597.4,2651343
06,California,CA,West,2022,Gonorrhea,25-29,16867,611.6,2757824
06,California,CA,West,2022,P&S Syphilis,15-19,235,9.2,2564529
06,California,CA,West,2022,P&S Syphilis,20-24,985,37.2,2651343
06,California,CA,West,2022,P&S Syphilis,25-29,1316,47.7,2757824
08,Colorado,CO,West,2022,Chlamydia,15-19,5504,1475.1,373127
08,Colorado,CO,West,2022,Chlamydia,20-24,8962,2227.3,402371
08,Colorado,CO,West,2022,Chlamydia,25-29,5179,1164.8,444626
08,Colorado,CO,West,2022,Gonorrhea,15-19,864,231.6,373127
08,Colorado,CO,West,2022,Gonorrhea,20-24,1773,440.6,402371
08,Colorado,CO,West,2022,Gonorrhea,25-29,1724,387.7,444626
08,Colorado,CO,West,2022,P&S Syphilis,15-19,30,8.0,373127
08,Colorado,CO,West,2022,P&S Syphilis,20-24,85,21.1,402371
08,Colorado,CO,West,2022,P&S Syphilis,25-29,157,35.3,444626
09,Connecticut,CT,Northeast,2022,Chlamydia,15-19,3108,1258.3,247000
09,Connecticut,CT,Northeast,2022,Chlamydia,20-24,4456,1828.8,243657
09,Connecticut,CT,Northeast,2022,Chlamydia,25-29,2326,1039.0,223869
09,Connecticut,CT,Northeast,2022,Gonorrhea,15-19,816,330.4,247000
09,Connecticut,CT,Northeast,2022,Gonorrhea,20-24,1377,565.1,243657
09,Connecticut,CT,Northeast,2022,Gonorrhea,25-29,1029,459.7,223869
09,Connecticut,CT,Northeast,2022,P&S Syphilis,15-19,7,2.8,247000
09,Connecticut,CT,Northeast,2022,P&S Syphilis,20-24,32,13.1,243657
09,Connecticut,CT,Northeast,2022,P&S Syphilis,25-29,46,20.5,223869
10,Delaware,DE,South,2022,Chlamydia,15-19,1412,2235.0,63177
10,Delaware,DE,South,2022,Chlamydia,20-24,1916,3117.5,61460
10,Delaware,DE,South,2022,Chlamydia,25-29,848,1402.3,60472
10,Delaware,DE,South,2022,Gonorrhea,15-19,289,457.4,63177
10,Delaware,DE,South,2022,Gonorrhea,20-24,396,644.3,61460
10,Delaware,DE,South,2022,Gonorrhea,25-29,254,420.0,60472
10,Delaware,DE,South,2022,P&S Syphilis,15-19,7,11.1,63177
10,Delaware,DE,South,2022,P&S Syphilis,20-24,41,66.7,61460
10,Delaware,DE,South,2022,P&S Syphilis,25-29,39,64.5,60472
11,District of Columbia,DC,South,2022,Chlamydia,15-19,1565,4298.0,36412
11,District of Columbia,DC,South,2022,Chlamydia,20-24,2011,4181.4,48094
11,District of Columbia,DC,South,2022,Chlamydia,25-29,1760,2489.1,70708
11,District of Columbia,DC,South,2022,Gonorrhea,15-19,466,1279.8,36412
11,District of Columbia,DC,South,2022,Gonorrhea,20-24,928,1929.6,48094
11,District of Columbia,DC,South,2022,Gonorrhea,25-29,1144,1617.9,70708
11,District of Columbia,DC,South,2022,P&S Syphilis,15-19,3,8.2,36412
11,District of Columbia,DC,South,2022,P&S Syphilis,20-24,18,37.4,48094
11,District of Columbia,DC,South,2022,P&S Syphilis,25-29,45,63.6,70708
12,Florida,FL,South,2022,Chlamydia,15-19,25167,1981.7,1269970
12,Florida,FL,South,2022,Chlamydia,20-24,36449,2700.0,1349963
12,Florida,FL,South,2022,Chlamydia,25-29,19402,1446.3,1341492
12,Florida,FL,South,2022,Gonorrhea,15-19,7163,564.0,1269970
12,Florida,FL,South,2022,Gonorrhea,20-24,11560,856.3,1349963
12,Florida,FL,South,2022,Gonorrhea,25-29,8264,616.0,1341492
12,Florida,FL,South,2022,P&S Syphilis,15-19,189,14.9,1269970
12,Florida,FL,South,2022,P&S Syphilis,20-24,656,48.6,1349963
12,Florida,FL,South,2022,P&S Syphilis,25-29,816,60.8,1341492
13,Georgia,GA,South,2022,Chlamydia,15-19,19316,2563.2,753589
13,Georgia,GA,South,2022,Chlamydia,20-24,25410,3280.4,774601
13,Georgia,GA,South,2022,Chlamydia,25-29,12840,1732.1,741297
13,Georgia,GA,South,2022,Gonorrhea,15-19,5356,710.7,753589
13,Georgia,GA,South,2022,Gonorrhea,20-24,9182,1185.4,774601
13,Georgia,GA,South,2022,Gonorrhea,25-29,6271,846.0,741297
13,Georgia,GA,South,2022,P&S Syphilis,15-19,115,15.3,753589
13,Georgia,GA,South,2022,P&S Syphilis,20-24,367,47.4,774601
13,Georgia,GA,South,2022,P&S Syphilis,25-29,408,55.0,741297
15,Hawaii,HI,West,2022,Chlamydia,15-19,955,1233.4,77428
15,Hawaii,HI,West,2022,Chlamydia,20-24,1843,2033.2,90645
15,Hawaii,HI,West,2022,Chlamydia,25-29,1129,1231.2,91699
15,Hawaii,HI,West,2022,Gonorrhea,15-19,105,135.6,77428
15,Hawaii,HI,West,2022,Gonorrhea,20-24,318,350.8,90645
15,Hawaii,HI,West,2022,Gonorrhea,25-29,274,298.8,91699
15,Hawaii,HI,West,2022,P&S Syphilis,15-19,4,5.2,77428
15,Hawaii,HI,West,2022,P&S Syphilis,20-24,20,22.1,90645
15,Hawaii,HI,West,2022,P&S Syphilis,25-29,35,38.2,91699
16,Idaho,ID,West,2022,Chlamydia,15-19,1531,1044.0,146648
16,Idaho,ID,West,2022,Chlamydia,20-24,2243,1665.5,134674
16,Idaho,ID,West,2022,Chlamydia,25-29,1017,818.3,124282
16,Idaho,ID,West,2022,Gonorrhea,15-19,108,73.6,146648
16,Idaho,ID,West,2022,Gonorrhea,20-24,275,204.2,134674
16,Idaho,ID,West,2022,Gonorrhea,25-29,221,177.8,124282
16,Idaho,ID,West,2022,P&S Syphilis,15-19,1,0.7,146648
16,Idaho,ID,West,2022,P&S Syphilis,20-24,16,11.9,134674
16,Idaho,ID,West,2022,P&S Syphilis,25-29,22,17.7,124282
17,Illinois,IL,Midwest,2022,Chlamydia,15-19,16014,1948.7,821779
17,Illinois,IL,Midwest,2022,Chlamydia,20-24,24740,2910.5,850026
17,Illinois,IL,Midwest,2022,Chlamydia,25-29,14141,1689.7,836894
17,Illinois,IL,Midwest,2022,Gonorrhea,15-19,4195,510.5,821779
17,Illinois,IL,Midwest,2022,Gonorrhea,20-24,6870,808.2,850026
17,Illinois,IL,Midwest,2022,Gonorrhea,25-29,5540,662.0,836894
17,Illinois,IL,Midwest,2022,P&S Syphilis,15-19,67,8.2,821779
17,Illinois,IL,Midwest,2022,P&S Syphilis,20-24,198,23.3,850026
17,Illinois,IL,Midwest,2022,P&S Syphilis,25-29,275,32.9,836894
18,Indiana,IN,Midwest,2022,Chlamydia,15-19,8465,1827.1,463303
18,Indiana,IN,Midwest,2022,Chlamydia,20-24,12628,2549.8,495255
18,Indiana,IN,Midwest,2022,Chlamydia,25-29,5923,1328.5,445841
18,Indiana,IN,Midwest,2022,Gonorrhea,15-19,1927,415.9,463303
18,Indiana,IN,Midwest,2022,Gonorrhea,20-24,3415,689.6,495255
18,Indiana,IN,Midwest,2022,Gonorrhea,25-29,2524,566.1,445841
18,Indiana,IN,Midwest,2022,P&S Syphilis,15-19,20,4.3,463303
18,Indiana,IN,Midwest,2022,P&S Syphilis,20-24,115,23.2,495255
18,Indiana,IN,Midwest,2022,P&S Syphilis,25-29,119,26.7,445841
19,Iowa,IA,Midwest,2022,Chlamydia,15-19,3891,1752.1,222076
19,Iowa,IA,Midwest,2022,Chlamydia,20-24,5507,2327.2,236636
19,Iowa,IA,Midwest,2022,Chlamydia,25-29,2408,1206.1,199652
19,Iowa,IA,Midwest,2022,Gonorrhea,15-19,740,333.2,222076
19,Iowa,IA,Midwest,2022,Gonorrhea,20-24,1109,468.6,236636
19,Iowa,IA,Midwest,2022,Gonorrhea,25-29,786,393.7,199652
19,Iowa,IA,Midwest,2022,P&S Syphilis,15-19,16,7.2,222076
19,Iowa,IA,Midwest,2022,P&S Syphilis,20-24,41,17.3,236636
19,Iowa,IA,Midwest,2022,P&S Syphilis,25-29,50,25.0,199652
20,Kansas,KS,Midwest,2022,Chlamydia,15-19,3760,1819.6,206639
20,Kansas,KS,Midwest,2022,Chlamydia,20-24,5432,2422.6,224222
20,Kansas,KS,Midwest,2022,Chlamydia,25-29,2197,1164.0,188746
20,Kansas,KS,Midwest,2022,Gonorrhea,15-19,803,388.6,206639
20,Kansas,KS,Midwest,2022,Gonorrhea,20-24,1456,649.4,224222
20,Kansas,KS,Midwest,2022,Gonorrhea,25-29,866,458.8,188746
20,Kansas,KS,Midwest,2022,P&S Syphilis,15-19,19,9.2,206639
20,Kansas,KS,Midwest,2022,P&S Syphilis,20-24,59,26.3,224222
20,Kansas,KS,Midwest,2022,P&S Syphilis,25-29,60,31.8,188746
21,Kentucky,KY,South,2022,Chlamydia,15-19,4572,1592.9,287024
21,Kentucky,KY,South,2022,Chlamydia,20-24,6804,2202.3,308950
21,Kentucky,KY,South,2022,Chlamydia,25-29,3217,1099.3,292641
21,Kentucky,KY,South,2022,Gonorrhea,15-19,1022,356.1,287024
21,Kentucky,KY,South,2022,Gonorrhea,20-24,1836,594.3,308950
21,Kentucky,KY,South,2022,Gonorrhea,25-29,1286,439.5,292641
21,Kentucky,KY,South,2022,P&S Syphilis,15-19,22,7.7,287024
21,Kentucky,KY,South,2022,P&S Syphilis,20-24,94,30.4,308950
21,Kentucky,KY,South,2022,P&S Syphilis,25-29,111,37.9,292641
22,Louisiana,LA,South,2022,Chlamydia,15-19,11014,3661.8,300781
22,Louisiana,LA,South,2022,Chlamydia,20-24,13202,4186.8,315324
22,Louisiana,LA,South,2022,Chlamydia,25-29,5623,1921.6,292621
22,Louisiana,LA,South,2022,Gonorrhea,15-19,3373,1121.4,300781
22,Louisiana,LA,South,2022,Gonorrhea,20-24,4634,1469.6,315324
22,Louisiana,LA,South,2022,Gonorrhea,25-29,2670,912.4,292621
22,Louisiana,LA,South,2022,P&S Syphilis,15-19,85,28.3,300781
22,Louisiana,LA,South,2022,P&S Syphilis,20-24,230,72.9,315324
22,Louisiana,LA,South,2022,P&S Syphilis,25-29,197,67.3,292621
23,Maine,ME,Northeast,2022,Chlamydia,15-19,237,301.9,78503
23,Maine,ME,Northeast,2022,Chlamydia,20-24,397,504.8,78645
23,Maine,ME,Northeast,2022,Chlamydia,25-29,171,213.1,80244
23,Maine,ME,Northeast,2022,Gonorrhea,15-19,51,65.0,78503
23,Maine,ME,Northeast,2022,Gonorrhea,20-24,130,165.3,78645
23,Maine,ME,Northeast,2022,Gonorrhea,25-29,99,123.3,80244
23,Maine,ME,Northeast,2022,P&S Syphilis,15-19,0,0.0,78503
23,Maine,ME,Northeast,2022,P&S Syphilis,20-24,7,8.9,78645
23,Maine,ME,Northeast,2022,P&S Syphilis,25-29,16,19.9,80244
24,Maryland,MD,South,2022,Chlamydia,15-19,6346,1634.5,388253
24,Maryland,MD,South,2022,Chlamydia,20-24,11740,3055.2,384263
24,Maryland,MD,South,2022,Chlamydia,25-29,5556,1442.9,385058
24,Maryland,MD,South,2022,Gonorrhea,15-19,1706,439.4,388253
24,Maryland,MD,South,2022,Gonorrhea,20-24,3105,808.0,384263
24,Maryland,MD,South,2022,Gonorrhea,25-29,2093,543.5,385058
24,Maryland,MD,South,2022,P&S Syphilis,15-19,22,5.7,388253
24,Maryland,MD,South,2022,P&S Syphilis,20-24,107,27.8,384263
24,Maryland,MD,South,2022,P&S Syphilis,25-29,113,29.3,385058
25,Massachusetts,MA,Northeast,2022,Chlamydia,15-19,5879,1309.2,449053
25,Massachusetts,MA,Northeast,2022,Chlamydia,20-24,10024,2025.6,494866
25,Massachusetts,MA,Northeast,2022,Chlamydia,25-29,5346,1111.6,480928
25,Massachusetts,MA,Northeast,2022,Gonorrhea,15-19,1061,236.3,449053
25,Massachusetts,MA,Northeast,2022,Gonorrhea,20-24,2168,438.1,494866
25,Massachusetts,MA,Northeast,2022,Gonorrhea,25-29,1898,394.7,480928
25,Massachusetts,MA,Northeast,2022,P&S Syphilis,15-19,22,4.9,449053
25,Massachusetts,MA,Northeast,2022,P&S Syphilis,20-24,111,22.4,494866
25,Massachusetts,MA,Northeast,2022,P&S Syphilis,25-29,141,29.3,480928
26,Michigan,MI,Midwest,2022,Chlamydia,15-19,11349,1777.4,638517
26,Michigan,MI,Midwest,2022,Chlamydia,20-24,15505,2213.4,700506
26,Michigan,MI,Midwest,2022,Chlamydia,25-29,7582,1166.4,650034
26,Michigan,MI,Midwest,2022,Gonorrhea,15-19,3078,482.1,638517
26,Michigan,MI,Midwest,2022,Gonorrhea,20-24,4338,619.3,700506
26,Michigan,MI,Midwest,2022,Gonorrhea,25-29,3181,489.4,650034
26,Michigan,MI,Midwest,2022,P&S Syphilis,15-19,48,7.5,638517
26,Michigan,MI,Midwest,2022,P&S Syphilis,20-24,129,18.4,700506
26,Michigan,MI,Midwest,2022,P&S Syphilis,25-29,166,25.5,650034
27,Minnesota,MN,Midwest,2022,Chlamydia,15-19,5223,1395.3,374328
27,Minnesota,MN,Midwest,2022,Chlamydia,20-24,7696,2074.4,370999
27,Minnesota,MN,Midwest,2022,Chlamydia,25-29,3780,1045.0,361722
27,Minnesota,MN,Midwest,2022,Gonorrhea,15-19,1175,313.9,374328
27,Minnesota,MN,Midwest,2022,Gonorrhea,20-24,1963,529.1,370999
27,Minnesota,MN,Midwest,2022,Gonorrhea,25-29,1591,439.8,361722
27,Minnesota,MN,Midwest,2022,P&S Syphilis,15-19,24,6.4,374328
27,Minnesota,MN,Midwest,2022,P&S Syphilis,20-24,79,21.3,370999
27,Minnesota,MN,Midwest,2022,P&S Syphilis,25-29,94,26.0,361722
28,Mississippi,MS,South,2022,Chlamydia,15-19,7044,3402.8,207006
28,Mississippi,MS,South,2022,Chlamydia,20-24,8523,4052.3,210325
28,Mississippi,MS,South,2022,Chlamydia,25-29,3792,2047.1,185238
28,Mississippi,MS,South,2022,Gonorrhea,15-19,2620,1265.7,207006
28,Mississippi,MS,South,2022,Gonorrhea,20-24,3460,1645.1,210325
28,Mississippi,MS,South,2022,Gonorrhea,25-29,2056,1109.9,185238
28,Mississippi,MS,South,2022,P&S Syphilis,15-19,54,26.1,207006
28,Mississippi,MS,South,2022,P&S Syphilis,20-24,178,84.6,210325
28,Mississippi,MS,South,2022,P&S Syphilis,25-29,169,91.2,185238
29,Missouri,MO,Midwest,2022,Chlamydia,15-19,8999,2247.5,400400
29,Missouri,MO,Midwest,2022,Chlamydia,20-24,11162,2640.0,422803
29,Missouri,MO,Midwest,2022,Chlamydia,25-29,5614,1408.2,398665
29,Missouri,MO,Midwest,2022,Gonorrhea,15-19,2703,675.1,400400
29,Missouri,MO,Midwest,2022,Gonorrhea,20-24,4065,961.4,422803
29,Missouri,MO,Midwest,2022,Gonorrhea,25-29,2842,712.9,398665
29,Missouri,MO,Midwest,2022,P&S Syphilis,15-19,70,17.5,400400
29,Missouri,MO,Midwest,2022,P&S Syphilis,20-24,158,37.4,422803
29,Missouri,MO,Midwest,2022,P&S Syphilis,25-29,263,66.0,398665
30,Montana,MT,West,2022,Chlamydia,15-19,1101,1601.6,68744
30,Montana,MT,West,2022,Chlamydia,20-24,1427,1821.8,78329
30,Montana,MT,West,2022,Chlamydia,25-29,670,925.1,72425
30,Montana,MT,West,2022,Gonorrhea,15-19,109,158.6,68744
30,Montana,MT,West,2022,Gonorrhea,20-24,242,309.0,78329
30,Montana,MT,West,2022,Gonorrhea,25-29,261,360.4,72425
30,Montana,MT,West,2022,P&S Syphilis,15-19,27,39.3,68744
30,Montana,MT,West,2022,P&S Syphilis,20-24,37,47.2,78329
30,Montana,MT,West,2022,P&S Syphilis,25-29,68,93.9,72425
31,Nebraska,NE,Midwest,2022,Chlamydia,15-19,2457,1787.5,137455
31,Nebraska,NE,Midwest,2022,Chlamydia,20-24,3705,2587.2,143205
31,Nebraska,NE,Midwest,2022,Chlamydia,25-29,1575,1246.1,126394
31,Nebraska,NE,Midwest,2022,Gonorrhea,15-19,349,253.9,137455
31,Nebraska,NE,Midwest,2022,Gonorrhea,20-24,751,524.4,143205
31,Nebraska,NE,Midwest,2022,Gonorrhea,25-29,498,394.0,126394
31,Nebraska,NE,Midwest,2022,P&S Syphilis,15-19,10,7.3,137455
31,Nebraska,NE,Midwest,2022,P&S Syphilis,20-24,29,20.3,143205
31,Nebraska,NE,Midwest,2022,P&S Syphilis,25-29,38,30.1,126394
32,Nevada,NV,West,2022,Chlamydia,15-19,2849,1482.9,192124
32,Nevada,NV,West,2022,Chlamydia,20-24,5167,2635.2,196076
32,Nevada,NV,West,2022,Chlamydia,25-29,3309,1506.3,219677
32,Nevada,NV,West,2022,Gonorrhea,15-19,811,422.1,192124
32,Nevada,NV,West,2022,Gonorrhea,20-24,1590,810.9,196076
32,Nevada,NV,West,2022,Gonorrhea,25-29,1439,655.0,219677
